Segment_ID,RMS_Noisy,RMS_Cleaned,RMS_diff,Correlation,P_Value
246.0,6.2912,5.5803,0.7108999999999996,0.7614,0.30971824558748695
247.0,8.8416,6.9503,1.8912999999999993,0.6435,3.5931802908890155e-16
248.0,63.9762,43.7898,20.1864,0.7067,2.060219010530165e-27
249.0,6.6161,5.9983,0.6177999999999999,0.8395,0.981578430423703
250.0,33.572,31.0241,2.547900000000002,0.937,0.1210641842714806
251.0,21.9148,8.7481,13.166699999999999,0.3326,0.5007971243865663
252.0,6.559,6.559,0.0,1.0,0.48051090455756207
253.0,18.5879,9.1305,9.457400000000002,0.4417,0.29734027423885245
254.0,9.861,8.4993,1.3617000000000008,0.8657,0.0210992180768973
255.0,41.3446,19.5098,21.8348,0.6753,0.006071968739966511
256.0,19.732,8.7645,10.9675,0.6104,6.448773536665156e-25
257.0,9.5368,6.2328,3.3039999999999994,0.4996,1.48512745536714e-10
258.0,8.57,5.6604,2.9096,0.5937,0.5620043052472011
259.0,44.7977,25.0462,19.7515,0.711,7.401543671687134e-51
260.0,36.8172,23.3357,13.4815,0.4879,6.087070824401386e-27
261.0,53.3132,46.3816,6.931600000000003,0.8666,5.135403682114905e-11
262.0,170.4403,170.4403,0.0,1.0,2.1669974224250602e-11
263.0,141.6523,54.3734,87.2789,0.5186,0.5099431629696649
264.0,125.5312,125.5312,0.0,1.0,0.07843585914957801
265.0,135.6718,74.7405,60.93129999999999,0.6746,0.16429090015671366
266.0,122.9886,52.963,70.0256,0.548,0.010501904812520422
267.0,10.0303,9.4496,0.5807000000000002,0.9251,0.001275159258982463
268.0,27.1386,9.83,17.3086,0.5112,6.734162135541054e-68
269.0,19.736,15.2177,4.5183,0.7526,0.9481058550359841
270.0,16.904,13.8157,3.0883000000000003,0.7882,0.003869462173362787
271.0,61.0126,43.5766,17.436,0.7568,1.5932521690846282e-12
272.0,74.631,51.8155,22.8155,0.7998,2.3086621162474747e-16
273.0,53.2519,37.948,15.303899999999999,0.824,0.0003670497380306219
274.0,74.8264,42.1555,32.6709,0.7113,1.2075336383915935e-49
275.0,69.8802,37.0048,32.8754,0.6319,0.7742692541793907
276.0,82.7775,40.6766,42.1009,0.4958,5.439646536355736e-39
277.0,29.5973,29.5973,0.0,1.0,0.8115929862017962
278.0,164.7014,67.1793,97.52210000000001,0.3842,0.7166776490909759
279.0,259.3928,87.2423,172.15050000000002,0.3238,0.8842061589218816
280.0,204.0172,66.038,137.9792,0.3274,0.8103749162445504
281.0,237.7261,214.4281,23.298000000000002,0.9286,0.414992703863839
282.0,271.6239,79.7032,191.9207,0.2239,0.967574547572029
283.0,137.5489,69.5843,67.9646,0.4842,0.8318193094565497
284.0,120.1927,96.113,24.079700000000003,0.8254,0.9450719488970009
285.0,77.3053,60.8232,16.482100000000003,0.7454,0.008779176759720784
286.0,67.774,58.1803,9.593699999999998,0.8269,9.302080598157091e-21
287.0,93.3383,78.1529,15.185400000000001,0.8532,0.5903820491483223
288.0,59.4929,28.0248,31.4681,0.4571,0.9685873108163756
289.0,65.6448,28.8169,36.8279,0.3808,0.13745145859032662
290.0,80.5461,57.5834,22.962699999999998,0.694,0.06079745630218662
291.0,60.3886,33.8631,26.525499999999994,0.393,0.8692435122506326
292.0,43.2755,21.2291,22.046400000000002,0.2843,0.055356896360717105
293.0,39.1426,20.2302,18.9124,0.5666,0.7277598139305006
294.0,25.5154,12.5778,12.9376,0.5954,3.908025960117836e-68
295.0,18.5393,6.5715,11.9678,0.5236,2.1532354548604282e-54
296.0,19.5692,10.5293,9.0399,0.6429,2.8408060827291058e-39
297.0,7.444,6.3295,1.1144999999999996,0.7831,0.005363792311605845
298.0,12.876,12.876,0.0,1.0,0.0009904002786011853
299.0,8.5974,7.5371,1.0603000000000007,0.796,0.1745531038105227
300.0,47.052,23.5632,23.4888,0.2788,0.022555992361532485
301.0,28.044,18.9658,9.078199999999999,0.7924,3.3617549259619447e-21
302.0,58.5526,25.0229,33.5297,0.4384,1.123582055738514e-24
303.0,33.7068,27.2348,6.472000000000001,0.8355,0.011941597988608709
304.0,29.3858,18.5849,10.800899999999999,0.6732,5.1089443403302877e-17
305.0,62.9987,37.4583,25.540399999999998,0.7799,0.00011286743637001422
306.0,34.4378,13.3396,21.098200000000002,0.5901,1.16742459267553e-79
307.0,87.9002,17.5556,70.3446,0.463,1.0504209291716764e-12
308.0,66.7698,27.2098,39.56,0.6034,9.655448908538365e-46
309.0,60.3199,19.0981,41.2218,0.4925,9.555124996521075e-43
310.0,49.2034,13.151,36.052400000000006,0.4829,3.589903841776347e-50
311.0,47.2674,20.7381,26.529300000000003,0.6239,6.609893971802509e-33
312.0,55.4495,20.2906,35.1589,0.6209,6.516217827609522e-40
313.0,63.453,34.892,28.561,0.5931,4.220916397575223e-18
314.0,83.9474,44.3819,39.5655,0.6078,2.2243028325664675e-53
315.0,101.2365,44.9969,56.23960000000001,0.5044,3.7752621310643796e-42
316.0,18.4708,16.3675,2.103300000000001,0.83,0.5138619489860191
317.0,56.1203,24.8701,31.2502,0.5803,1.6429606140156936e-131
318.0,47.3204,16.0126,31.3078,0.5091,6.502095777424728e-121
319.0,58.4279,20.4957,37.9322,0.5392,1.473212444437307e-48
320.0,76.0378,20.2691,55.7687,0.3587,2.746644344977879e-09
321.0,77.7119,45.4025,32.3094,0.5512,1.5660423475966146e-07
322.0,74.169,27.0236,47.145399999999995,0.4574,1.4108491533192163e-49
323.0,84.9051,43.1134,41.791700000000006,0.539,0.0911169142304795
324.0,80.2349,35.9484,44.2865,0.4466,4.898434809356851e-10
325.0,126.3848,126.3848,0.0,1.0,0.65828863316325
326.0,65.2038,34.4446,30.7592,0.6661,1.2567358596975412e-15
327.0,46.8968,26.2851,20.6117,0.6549,4.789940225742039e-10
328.0,44.0203,26.3175,17.7028,0.6085,1.1188549209853236e-32
329.0,68.6449,43.9353,24.70960000000001,0.6489,1.9257856827662984e-13
330.0,42.4643,31.9092,10.555100000000003,0.8074,2.5425867265660068e-15
331.0,50.4226,38.3352,12.087400000000002,0.8321,0.00010015023168480267
332.0,45.0714,28.6578,16.413599999999995,0.7395,8.661608131493447e-61
333.0,55.8177,43.2232,12.594500000000004,0.8068,0.9262337088615942
334.0,51.2679,38.7435,12.5244,0.7219,5.35237606372076e-28
335.0,59.0784,24.4808,34.5976,0.5865,2.1080888941243368e-47
336.0,54.7794,16.6241,38.155300000000004,0.4778,4.603415056198729e-34
337.0,142.1085,142.1085,0.0,1.0,0.02303064882021675
338.0,143.5524,47.2779,96.2745,0.3777,0.2652942555783556
339.0,132.1765,126.7528,5.423700000000011,0.9736,2.6629825143608845e-05
340.0,161.8403,110.3373,51.503000000000014,0.7669,0.006082342581241498
341.0,147.349,52.218,95.13099999999999,0.4441,0.019605397418602944
342.0,72.4302,46.8012,25.628999999999998,0.7304,2.241052453610844e-39
343.0,49.669,22.4325,27.236499999999996,0.5554,5.183802375220891e-42
344.0,41.3458,13.2421,28.103699999999996,0.4507,9.177493847375036e-87
345.0,54.3242,14.669,39.655199999999994,0.4652,6.524724119016117e-60
346.0,52.9531,18.1289,34.8242,0.4283,1.521582732275361e-57
347.0,44.3907,20.9617,23.429000000000002,0.5563,0.03385912888055052
348.0,63.9823,33.8526,30.1297,0.622,4.620691256159942e-08
349.0,52.837,12.976,39.861000000000004,0.4295,1.048686358359837e-45
350.0,31.8342,12.7973,19.0369,0.5406,7.796170015206232e-69
351.0,46.4033,24.6695,21.733800000000002,0.6192,2.0912796380646193e-15
352.0,34.6977,15.5554,19.1423,0.5917,6.112702638309631e-22
353.0,71.972,56.1009,15.871099999999991,0.8058,0.0072322301563737
354.0,66.9602,41.4475,25.512700000000002,0.7494,1.3864462227821197e-15
355.0,48.8243,11.3651,37.4592,0.4473,1.1520838408779099e-54
356.0,53.5237,16.8061,36.7176,0.4563,1.490091831253993e-06
357.0,60.3278,18.429,41.89880000000001,0.5241,2.755900527987516e-14
358.0,57.7314,29.0629,28.6685,0.5951,4.974856436289837e-10
359.0,58.5077,26.7342,31.7735,0.653,1.1189764996698883e-39
360.0,51.4613,25.4586,26.0027,0.6135,8.064087012272798e-39
361.0,64.1684,40.3781,23.790300000000002,0.6512,9.921090297200182e-08
362.0,81.2939,61.8287,19.465199999999996,0.8143,9.028184889675094e-09
363.0,68.2957,34.1593,34.136399999999995,0.6099,0.8382078248814241
364.0,62.6084,35.0024,27.606,0.5076,0.01149991978004683
365.0,40.4123,19.4045,21.007800000000003,0.509,0.0694609760530868
366.0,72.5262,48.0151,24.511100000000006,0.6703,4.616309514302021e-06
367.0,35.7741,35.7741,0.0,1.0,0.4579438804014768
368.0,70.4387,33.5721,36.8666,0.4607,2.1934371256593086e-09
369.0,85.9086,45.6791,40.22950000000001,0.5892,5.757286898230856e-07
370.0,80.412,55.9808,24.431200000000004,0.7577,0.05170061799865909
371.0,100.6931,60.0431,40.65,0.4517,2.6450214850553353e-05
372.0,105.0759,68.255,36.82090000000001,0.6873,2.3461494807067057e-08
373.0,134.2478,72.8046,61.44320000000002,0.4737,0.6050356601071927
374.0,124.353,16.0817,108.2713,0.1391,0.33448850857951584
375.0,125.7054,67.5883,58.11709999999999,0.5717,0.6769217575562423
376.0,134.3645,43.9374,90.4271,0.2156,0.15656663838728108
377.0,114.017,59.1825,54.8345,0.4676,0.7782776253540628
378.0,67.1556,39.1605,27.995100000000008,0.4778,0.14337376033260718
379.0,107.0465,46.3887,60.657799999999995,0.4479,0.020673152563790397
380.0,13.862,6.493,7.369,0.4422,0.22425468424540584
381.0,68.0235,25.6931,42.3304,0.3995,8.221728943206842e-18
382.0,80.8354,54.4902,26.345200000000006,0.6859,6.5137264621803855e-06
383.0,99.7666,18.8232,80.9434,0.0431,0.06651305496273394
384.0,96.7747,46.0738,50.7009,0.4134,1.0155935732993429e-06
385.0,87.5303,53.2656,34.2647,0.511,0.49166816903788524
386.0,74.4069,39.9163,34.49059999999999,0.5454,0.6620896475181579
387.0,78.2087,43.8201,34.3886,0.423,0.288611936632035
388.0,70.4014,28.4381,41.9633,0.3875,0.029530440801823266
389.0,138.9117,74.4737,64.438,0.5858,9.425215314545558e-25
390.0,351.8881,224.1691,127.71900000000002,0.3093,1.0081482583382558e-07
391.0,194.2929,153.4515,40.84139999999999,0.7551,0.21661471363578233
392.0,99.6414,5.4116,94.22980000000001,,0.03263838382537695
