Segment_ID,RMS_Noisy,RMS_Cleaned,RMS_diff,Correlation,P_Value
751.0,57.2824,5.4255,51.8569,0.0848,3.5653295686542985e-05
752.0,58.6989,2.3416,56.3573,-0.0081,0.0019106341025697093
753.0,82.4068,3.627,78.77980000000001,0.1469,3.0327737150952594e-07
754.0,93.7519,3.6815,90.0704,-0.2317,0.0019862852635026454
755.0,51.075,2.2329,48.8421,0.1543,3.3080227362808125e-31
756.0,54.2991,2.2499,52.049200000000006,-0.0424,0.2731633894955482
757.0,77.8472,6.3722,71.475,0.0605,5.583144568414967e-21
758.0,112.1528,4.9054,107.2474,-0.3227,8.556022333937677e-20
759.0,65.1061,4.1611,60.945,-0.1481,0.004701906714860137
760.0,90.1044,3.6347,86.4697,0.3386,3.5789541591793727e-07
761.0,63.3684,2.6104,60.758,0.1621,1.4110316180838558e-29
762.0,58.7043,2.9852,55.719100000000005,0.2525,4.979212063797139e-19
763.0,56.2787,2.3005,53.9782,0.4135,7.340160184278435e-19
764.0,29.8238,1.4096,28.414199999999997,0.0721,2.6712303877180177e-23
765.0,52.4426,2.1232,50.3194,0.077,0.007680956234181917
766.0,44.3833,3.6004,40.7829,0.0854,6.2022969115363826e-24
767.0,58.0232,2.4929,55.530300000000004,0.1583,0.226958564280768
768.0,37.1595,1.9899,35.1696,-0.008,1.6580828846847328e-30
769.0,76.0803,4.2643,71.81599999999999,-0.1173,2.2661200490320714e-05
770.0,80.766,4.3885,76.37750000000001,-0.161,1.023912997088307e-06
771.0,50.3601,4.2784,46.081700000000005,0.0803,1.2983300925179353e-36
772.0,58.9577,2.8813,56.0764,-0.31,1.2223273816794343e-14
773.0,54.674,2.5466,52.1274,-0.1228,1.0926373216331671e-09
774.0,53.4292,3.4987,49.9305,0.245,2.1752384588293273e-13
775.0,80.3818,3.3225,77.0593,-0.2534,0.00017114805085596856
776.0,64.6111,3.665,60.946099999999994,0.1526,0.1894742781792993
777.0,62.1769,2.513,59.663900000000005,0.0266,3.6737963181305756e-33
778.0,57.2764,2.3381,54.938300000000005,0.0945,7.228181916469183e-50
779.0,10.6443,0.6167,10.0276,-0.0042,0.0007710954941734896
780.0,23.9012,1.4525,22.4487,0.0681,6.567975622187003e-20
781.0,53.9891,5.417,48.5721,0.1374,0.000891777303887743
782.0,16.9516,0.8771,16.0745,-0.1526,0.9747840813485666
783.0,60.5341,2.5191,58.015,-0.0755,4.998889979194439e-37
784.0,16.1278,1.1886,14.9392,0.1376,0.00017033228015862027
785.0,77.629,3.2681,74.3609,0.1422,2.294012321077902e-31
786.0,121.8681,5.572,116.2961,0.2529,2.591666063810152e-07
787.0,115.3558,4.7185,110.6373,-0.3625,2.174230790457595e-34
788.0,125.7909,5.0124,120.7785,0.3857,6.713777387421452e-39
789.0,126.0412,5.0654,120.9758,-0.0746,1.2689567749816923e-37
790.0,30.0326,1.4687,28.5639,-0.0546,1.7826874032151693e-06
791.0,72.7129,3.0386,69.6743,-0.1443,5.70877217780647e-22
792.0,23.1397,1.2081,21.931600000000003,-0.0757,9.626475888836135e-27
793.0,61.2659,2.5822,58.6837,0.0652,7.767957349159682e-38
794.0,33.2534,1.882,31.371399999999998,-0.055,1.0572802190013303e-12
795.0,41.8669,1.8071,40.0598,-0.2222,0.4893412806460864
796.0,54.4547,2.425,52.029700000000005,-0.0446,4.3359135991016487e-07
797.0,49.6153,2.4984,47.1169,-0.0541,0.07231942611031258
798.0,48.1616,2.7765,45.3851,0.0542,0.09402200655653221
799.0,67.8503,5.0853,62.765,0.026,1.2135564872517694e-54
800.0,68.488,3.5862,64.9018,0.0997,5.673276367516431e-31
801.0,69.8482,5.7941,64.0541,0.0008,2.0060429052805284e-07
802.0,60.802,2.7979,58.0041,0.0114,1.0698412953175047e-32
803.0,91.4609,3.7047,87.75619999999999,-0.0977,0.5491003806660639
804.0,148.4179,6.1721,142.2458,-0.4222,9.74974097938954e-12
805.0,196.4944,7.6157,188.8787,0.229,3.045827547445512e-63
806.0,157.1645,7.0898,150.0747,-0.2126,9.248815400710161e-29
807.0,142.0527,6.0134,136.0393,0.0659,2.1619980346161804e-07
808.0,74.8397,3.1522,71.6875,0.5282,1.3632506406309791e-09
809.0,73.7713,3.635,70.13629999999999,0.1222,1.1964405592146904e-133
810.0,54.2556,2.9237,51.331900000000005,-0.0635,1.2028628206143577e-23
811.0,67.3994,2.7755,64.6239,0.1828,7.471918188835026e-63
812.0,108.4966,4.4333,104.0633,-0.2041,7.083472062751268e-32
813.0,29.042,1.2479,27.7941,-0.081,4.936663543368578e-06
814.0,28.7268,2.7012,26.0256,0.2062,3.7764017494089916e-16
815.0,23.6594,2.0237,21.6357,-0.004,5.692531747246293e-18
816.0,17.6224,1.0706,16.5518,-0.0797,1.1232842300710817e-11
817.0,23.6517,1.5046,22.147100000000002,0.1961,0.028350784439176012
818.0,24.7181,2.3478,22.3703,0.1772,2.773347564736005e-23
819.0,63.5338,2.6474,60.8864,-0.1349,1.8647909135417074e-25
820.0,78.0075,3.351,74.6565,0.1538,3.840184056332588e-15
821.0,89.6755,4.2965,85.379,0.2807,3.857159319154167e-42
822.0,94.7554,4.2884,90.467,0.0427,2.1172644634577317e-47
823.0,14.2134,0.7674,13.446,0.1756,0.01513990279603397
824.0,12.482,0.6743,11.807699999999999,0.1134,9.833354332791466e-07
825.0,14.427,1.0525,13.3745,0.0304,1.9695497404762193e-14
826.0,12.4094,0.7672,11.642199999999999,-0.0204,7.90269356160379e-12
827.0,17.5776,1.1693,16.4083,0.1002,2.024834141504468e-05
828.0,14.5956,0.8696,13.725999999999999,0.2066,4.2124089751569425e-29
829.0,61.4742,3.0221,58.4521,-0.1091,0.11081076439872536
830.0,84.8368,3.4204,81.4164,-0.243,6.128117045101764e-46
831.0,61.8704,2.5702,59.3002,0.4142,1.1604856703183223e-19
832.0,78.1591,3.5379,74.6212,-0.0607,0.00011699347091421762
833.0,62.2966,3.4345,58.8621,0.3276,2.747963074982024e-25
834.0,34.8883,1.8563,33.032000000000004,0.0953,1.606739610754879e-123
835.0,43.6448,2.21,41.434799999999996,0.0725,3.368141012140596e-81
836.0,38.9211,1.7128,37.2083,0.0884,0.0002643217693300034
837.0,39.5282,1.8256,37.7026,-0.1844,2.0983069465337715e-45
838.0,29.3169,1.544,27.7729,-0.0417,1.5859685907450244e-13
839.0,57.2942,3.9334,53.3608,0.1741,4.0924206600469564e-07
840.0,74.8212,4.0856,70.7356,0.054,4.498012933386414e-30
841.0,55.6636,2.7443,52.9193,-0.1426,2.07890624700276e-14
842.0,93.7079,3.9817,89.72619999999999,0.2609,0.38216705315373867
843.0,67.562,3.0019,64.56009999999999,-0.0321,0.0074968838129262656
844.0,48.4419,4.1225,44.319399999999995,0.4324,4.4463782435195476e-10
845.0,50.0565,2.2664,47.7901,0.088,2.948788219047346e-101
846.0,81.8531,3.3113,78.5418,0.1165,8.380155559047755e-67
847.0,69.7045,2.7529,66.9516,-0.0109,0.8183209708223722
848.0,44.0674,2.1192,41.9482,0.3202,6.936793900506468e-08
849.0,87.6505,4.2363,83.4142,-0.0538,0.01046584324619129
850.0,83.8476,4.2135,79.6341,0.0757,6.500083610680835e-11
851.0,125.0111,5.0402,119.9709,-0.195,0.017634931655454773
852.0,91.5934,3.9749,87.6185,0.1831,0.553093673363076
853.0,117.4223,4.8773,112.545,0.1486,5.425800794887663e-25
854.0,91.731,4.1103,87.6207,-0.0922,2.2002992598749345e-10
855.0,50.7803,2.6403,48.14,0.0872,0.4546864258480233
856.0,37.8695,1.6123,36.257200000000005,0.0372,2.33079304415243e-25
857.0,27.2564,1.1577,26.0987,0.1822,6.521317334079372e-31
858.0,7.0351,0.3601,6.675,-0.1661,1.6366879524633476e-18
859.0,27.8877,1.1858,26.7019,-0.0224,0.08242928239274451
860.0,35.4553,1.5734,33.8819,0.2064,3.500174937665369e-06
861.0,32.0063,1.5114,30.4949,0.0509,2.997513606757822e-07
862.0,36.2252,1.4856,34.7396,-0.1204,0.002686339284412225
863.0,34.3778,1.5344,32.8434,0.0555,0.167464342967098
864.0,52.3526,3.2482,49.104400000000005,-0.0586,0.976750700262449
865.0,98.4978,4.6548,93.843,-0.5394,3.0528811338263814e-09
866.0,67.4601,2.9296,64.5305,0.5358,0.1682244701132921
867.0,38.2382,1.9077,36.3305,0.3977,2.8894550377376384e-10
868.0,98.3914,3.8951,94.4963,-0.2781,0.003938045031089491
869.0,72.3469,3.0635,69.2834,0.0559,4.436671792368049e-19
870.0,63.5668,2.507,61.0598,-0.5548,1.0743747574318352e-21
871.0,73.6491,2.9783,70.6708,-0.1618,3.1407036243678685e-10
872.0,105.7253,4.5206,101.2047,0.0123,4.342430613655432e-42
873.0,62.3139,2.7177,59.596199999999996,0.2845,0.6061053370654675
874.0,50.8132,2.0709,48.7423,-0.1159,8.113979089326283e-07
875.0,114.9059,4.6093,110.2966,-0.3344,1.068494061787647e-11
876.0,85.9821,3.6918,82.2903,0.2701,0.3134163624683882
877.0,56.4778,2.3147,54.1631,0.0791,1.5082385293047688e-05
878.0,58.4636,2.6223,55.8413,-0.2753,1.1334017306005525e-10
879.0,52.3205,2.1725,50.148,0.043,5.9639162561298654e-05
880.0,65.2161,3.5883,61.6278,0.1868,8.60374054654424e-26
881.0,91.8913,6.4631,85.4282,0.2197,3.409747464883721e-05
882.0,60.5721,2.5169,58.0552,-0.1811,9.423020557325253e-34
883.0,80.4283,3.4329,76.99539999999999,-0.2571,2.1132298439347433e-52
884.0,76.2878,3.6509,72.6369,-0.1615,7.120311313287463e-76
885.0,36.3121,1.5625,34.7496,-0.05,0.00011271218021645882
886.0,55.7442,2.3215,53.4227,0.3168,0.5607199300469365
887.0,94.7339,3.673,91.0609,0.206,2.386486556166758e-09
888.0,64.6114,3.1561,61.4553,0.003,2.123785532157567e-12
889.0,81.8235,3.3437,78.4798,-0.352,3.7514549928127675e-74
890.0,25.7236,2.0998,23.623800000000003,-0.0371,2.301810652496753e-12
891.0,45.3898,1.8803,43.5095,0.1063,3.3808750019039576e-16
892.0,64.9565,2.9404,62.01610000000001,-0.0836,5.165925734453221e-06
893.0,40.0222,1.7508,38.2714,-0.1493,1.5459489608404524e-67
894.0,64.62,2.6896,61.930400000000006,-0.3375,4.201537227874313e-14
895.0,65.1211,2.5752,62.545899999999996,0.2236,8.334110159823882e-46
896.0,56.8749,2.2873,54.587599999999995,-0.0645,1.5745920430409746e-24
897.0,61.7919,2.5637,59.2282,0.1428,1.1674565167719605e-16
898.0,43.2047,1.772,41.432700000000004,-0.078,8.775753806391466e-11
899.0,54.2023,2.3213,51.881,0.0407,2.5700782521693913e-09
900.0,57.1819,2.3515,54.8304,-0.3947,1.74680399076976e-16
901.0,42.5769,1.7475,40.8294,0.3212,1.5442713477569263e-12
902.0,30.4613,1.3389,29.122400000000003,0.0005,1.3049487002317917e-42
903.0,33.6031,1.3569,32.246199999999995,0.1543,0.01429845839411469
904.0,38.0712,1.9017,36.1695,0.1594,1.342284870895207e-34
905.0,50.6514,2.0193,48.6321,-0.1456,4.3713605546428334e-34
906.0,33.4204,1.3466,32.0738,0.2406,1.3581622121780534e-19
907.0,36.4496,1.5901,34.8595,0.1623,1.9083855496397275e-58
908.0,73.2215,3.7639,69.4576,0.3032,1.1559653024676556e-10
909.0,68.0066,4.9841,63.02250000000001,0.0371,1.8217290475763997e-38
910.0,64.5566,4.1015,60.4551,0.0687,1.1638593743454399e-34
911.0,52.9491,2.36,50.5891,0.0379,0.00017857736992480197
912.0,54.2007,2.1516,52.049099999999996,0.2966,0.12438879067989195
913.0,62.5385,2.8255,59.713,0.3173,1.0174293973032398e-42
914.0,54.151,2.0397,52.1113,-0.1876,2.651828256139736e-93
915.0,18.6534,0.949,17.7044,-0.0284,2.2131922715402185e-05
916.0,41.1638,1.6557,39.5081,0.0028,0.16588332814777962
917.0,32.3363,1.3382,30.9981,-0.1054,4.2018821559015918e-16
918.0,24.7763,1.178,23.5983,-0.2019,1.3037277683473997e-17
919.0,29.5692,2.1138,27.455399999999997,0.1355,0.07302796718457687
920.0,33.891,1.771,32.12,-0.222,1.771108926871389e-05
921.0,42.3179,2.4693,39.848600000000005,0.2993,3.097962141234148e-22
922.0,80.7692,3.3192,77.45,-0.0549,6.862154876317914e-08
923.0,59.3699,3.0119,56.358000000000004,-0.0572,0.0045794011651929395
924.0,84.257,4.0501,80.2069,0.0039,6.433644444658201e-16
925.0,58.2192,2.7185,55.5007,-0.1756,1.3251241313574057e-05
926.0,70.7241,4.0381,66.686,-0.1708,5.608622452818007e-17
927.0,58.92,2.6279,56.292100000000005,-0.1915,9.070963682540421e-16
928.0,50.8649,2.181,48.6839,0.0495,0.012912270969858761
929.0,39.8883,1.6555,38.2328,-0.093,0.34309123015150766
930.0,27.3603,1.1992,26.161099999999998,0.3422,0.28100722613856155
931.0,25.1333,1.1102,24.0231,0.185,2.6037693683033925e-09
932.0,32.7051,1.8262,30.8789,-0.0703,5.576162734193918e-52
933.0,39.6715,2.22,37.4515,-0.1516,1.510206835498023e-25
934.0,24.7578,1.0682,23.6896,-0.2012,5.933861428677496e-07
935.0,30.4728,1.7074,28.7654,-0.2133,6.887219282511377e-11
936.0,50.7431,2.7535,47.989599999999996,-0.0446,9.124974433656784e-64
937.0,52.0683,2.5756,49.4927,0.1735,1.8127667761556702e-60
938.0,53.9754,3.0582,50.9172,-0.0403,8.762387676298393e-41
939.0,29.6861,1.3131,28.373,0.029,1.4608401848676638e-47
940.0,50.0835,2.8921,47.1914,0.0758,1.4047529395439706e-06
941.0,41.9254,1.7595,40.1659,0.1414,2.7721326317521616e-12
942.0,32.3569,1.4,30.956900000000005,0.0034,0.003996354241862077
943.0,39.1153,1.6541,37.4612,-0.1402,4.755251530617947e-31
944.0,35.3103,1.5154,33.7949,-0.2264,3.3054019371062936e-17
945.0,37.1875,1.5905,35.597,0.0849,6.686661973914482e-22
946.0,28.0699,1.8398,26.2301,0.0834,0.38015578649467363
947.0,104.9428,4.1345,100.8083,-0.0713,1.984122435801838e-12
948.0,36.6087,1.7113,34.8974,0.0223,4.0867895867295104e-25
949.0,37.7948,2.2166,35.5782,0.0652,0.00023520008360348308
950.0,35.4544,1.5415,33.9129,0.0524,1.1426565515317998e-10
951.0,21.3656,1.1759,20.189700000000002,0.2043,0.8409240112758104
952.0,19.9545,0.9078,19.046699999999998,-0.0298,0.010717156556254985
953.0,30.5285,1.5111,29.017400000000002,0.0351,0.11515724372432065
954.0,23.5888,1.3645,22.2243,0.1186,1.2868265450520833e-24
955.0,30.5112,1.3755,29.1357,0.1484,7.949097103926787e-13
956.0,20.1923,0.8477,19.3446,-0.0848,1.6490309568000595e-06
957.0,165.6212,6.4617,159.15949999999998,-0.1906,4.058558471306642e-64
958.0,154.7385,7.1707,147.56779999999998,0.1384,9.751122840957283e-08
959.0,133.9466,5.3272,128.61939999999998,0.1852,2.605154037201353e-15
960.0,181.3198,9.5238,171.796,-0.027,1.9719299879380592e-12
961.0,146.6247,5.8708,140.7539,0.2127,1.6996650424073562e-19
962.0,20.2536,0.9825,19.271099999999997,0.0868,3.600402414427943e-08
963.0,21.6041,1.0103,20.593799999999998,-0.029,0.0007985692722259466
964.0,17.176,1.4873,15.688699999999999,0.1388,0.2739491602068621
965.0,32.0503,1.41,30.6403,0.3413,7.988199054780356e-13
966.0,27.4937,1.1879,26.3058,-0.1863,0.4211783207502394
967.0,36.7136,1.9193,34.7943,-0.1377,1.214341376987147e-07
968.0,29.6324,1.3899,28.2425,0.0063,0.03124394641905959
969.0,28.9799,1.1863,27.7936,0.2871,0.00014802758531170992
970.0,26.5316,1.4017,25.1299,-0.04,0.0040124786091878814
971.0,21.9537,1.0458,20.9079,0.0906,7.424617864398768e-67
972.0,85.9372,4.1249,81.81230000000001,-0.0687,2.3225616596051264e-08
973.0,63.1273,2.5526,60.5747,0.0254,4.587701651860607e-18
974.0,86.5961,4.0148,82.58130000000001,-0.1692,0.2770911653049811
975.0,127.2147,5.7123,121.5024,0.037,3.886267909492081e-10
976.0,96.4128,5.4727,90.9401,0.0872,8.459638570124148e-10
977.0,31.803,1.6781,30.1249,-0.0126,0.5337374667318411
978.0,15.223,0.7399,14.4831,-0.0553,2.618662758840742e-18
979.0,39.9998,2.4804,37.5194,-0.1167,7.07623407889755e-09
980.0,37.0147,2.6927,34.321999999999996,0.082,1.7201130636919565e-31
981.0,24.8834,1.5305,23.3529,0.0513,6.546129380850051e-19
982.0,36.2632,2.3634,33.8998,0.0909,0.16303653804451868
983.0,24.6718,3.2724,21.3994,0.0399,1.665699431822806e-06
984.0,32.4856,1.8465,30.6391,0.1574,7.003475780672781e-08
985.0,14.4794,0.7278,13.7516,0.3895,0.06469034402068184
986.0,16.3269,0.7283,15.598599999999998,-0.2017,1.1751576006190745e-09
987.0,33.4279,1.8725,31.555400000000002,0.1274,2.3074368925327664e-24
988.0,30.7934,1.7786,29.014799999999997,-0.0855,1.733881373128359e-13
989.0,35.93,2.0154,33.9146,-0.0224,1.4177893708377533e-47
990.0,136.0199,5.293,130.7269,0.12,0.26391820129403676
991.0,8.1198,0.6932,7.4266,0.1116,0.5258822730591279
992.0,34.2778,2.2614,32.0164,0.1029,4.463696801137067e-15
993.0,34.4291,1.9095,32.5196,0.0478,8.953669606219596e-13
994.0,55.7912,2.3157,53.475500000000004,-0.1932,2.5833447734821713e-20
995.0,69.17,2.9707,66.19930000000001,-0.1595,1.4729692365492583e-24
996.0,40.3723,2.0132,38.359100000000005,0.0967,1.241247308037843e-11
997.0,68.3596,3.3194,65.0402,0.1413,1.4463413225957522e-30
998.0,82.367,3.428,78.93900000000001,-0.088,2.4528634257790867e-12
999.0,36.9504,1.9388,35.0116,0.1208,4.5161607213955504e-94
1000.0,58.4559,3.0936,55.3623,-0.1471,3.3619433250721386e-34
1001.0,76.0965,3.6688,72.4277,0.0279,0.38592245862105146
1002.0,55.3589,2.4126,52.9463,0.251,0.0542721818729519
1003.0,86.5926,4.4717,82.1209,-0.0453,4.0633252725937586e-22
1004.0,58.2556,2.6119,55.6437,0.0111,0.00013185114554781221
1005.0,51.5522,2.6913,48.8609,0.1127,0.0023698534415384324
1006.0,97.7115,3.9492,93.7623,-0.0821,6.7419097174263245e-18
1007.0,77.9924,3.4115,74.5809,0.1674,0.0006097707318301036
1008.0,79.175,3.2967,75.8783,0.1341,0.0002524732887771179
1009.0,83.3192,3.3735,79.94569999999999,-0.1444,1.3276130352720647e-05
1010.0,80.7464,3.3138,77.4326,-0.195,8.339779498718202e-06
1011.0,20.256,1.2152,19.0408,0.3291,0.5679408018737784
1012.0,51.1031,2.0597,49.0434,-0.0658,1.3410658860720476e-26
1013.0,55.6505,2.3736,53.2769,-0.0215,0.0012591257068926818
1014.0,20.1438,0.9937,19.1501,0.1112,0.12645271361178967
1015.0,36.4535,2.0451,34.4084,0.2864,0.005170509298700506
1016.0,71.6178,2.8882,68.7296,0.2707,5.117786481126232e-15
1017.0,70.173,3.0059,67.1671,0.0682,8.960946090151242e-23
1018.0,77.9243,3.3682,74.5561,-0.4144,6.334068937501292e-20
1019.0,70.5838,3.6166,66.96719999999999,-0.1912,3.111087209794235e-05
1020.0,73.276,3.0581,70.2179,0.205,1.3606705003464535e-22
1021.0,40.1173,2.0101,38.1072,0.2535,4.468491850286927e-06
1022.0,78.0056,3.6033,74.4023,-0.1613,1.5526170339124141e-145
1023.0,48.0383,3.225,44.8133,0.0471,8.191617853041069e-43
1024.0,75.0478,3.5289,71.5189,-0.028,7.983387781622052e-26
1025.0,121.1103,5.4227,115.68759999999999,-0.0138,0.5619287144285501
1026.0,159.9326,6.3634,153.5692,-0.5019,1.7429536174078044e-12
1027.0,93.7446,4.7036,89.04100000000001,-0.138,1.7554719751930383e-11
1028.0,122.7119,8.1125,114.5994,0.1992,2.727971690079388e-08
1029.0,78.309,3.8522,74.4568,0.0855,4.836020294695047e-54
1030.0,74.7687,4.464,70.3047,0.0181,9.173361157572852e-30
1031.0,64.3469,3.2394,61.1075,0.0824,1.598155535421021e-29
1032.0,56.8333,3.5459,53.2874,0.2267,3.0988844882424664e-11
1033.0,79.4239,3.3119,76.11200000000001,0.0898,5.080917402326707e-43
1034.0,76.7451,3.8883,72.85679999999999,-0.118,0.004373237573462917
1035.0,59.8647,2.9205,56.9442,0.0899,1.1340897113268081e-20
1036.0,75.4741,3.2392,72.23490000000001,0.3173,0.6589224702431746
1037.0,60.3602,2.4313,57.9289,-0.138,6.2253521098752735e-09
1038.0,86.0695,4.8515,81.218,0.1505,0.19932437079243626
1039.0,86.512,4.9051,81.6069,0.0784,0.0007141798120700723
1040.0,84.9958,5.3094,79.6864,-0.1778,0.11175873231644966
1041.0,69.9126,4.067,65.84559999999999,0.051,1.265370553556325e-23
1042.0,57.1498,2.9028,54.247,0.232,1.6261897363053955e-09
1043.0,45.8494,1.9246,43.924800000000005,0.068,1.0769009200759574e-16
1044.0,59.1912,2.8676,56.3236,0.0777,4.535813380401644e-24
1045.0,56.3072,2.2832,54.024,0.1569,2.605072616931623e-20
1046.0,57.4334,2.6268,54.806599999999996,-0.0229,3.002177346046291e-11
1047.0,59.8805,2.5822,57.2983,-0.3198,1.4262370600176087e-06
1048.0,101.5577,4.0664,97.4913,-0.3801,2.408620453537021e-06
1049.0,66.4524,2.8106,63.641799999999996,-0.1146,1.6684743262704228e-07
1050.0,88.173,3.9928,84.1802,-0.0966,2.2896215666179914e-10
1051.0,58.4821,2.5707,55.9114,0.1318,1.7746039704032578e-12
1052.0,63.3965,2.6263,60.7702,0.3574,2.3552445519598416e-08
1053.0,66.2786,4.3698,61.9088,0.1578,1.3797703610894973e-80
1054.0,68.7018,2.8344,65.8674,-0.3516,7.584688049054156e-29
1055.0,67.8481,2.9929,64.8552,0.2529,0.09342198356950594
1056.0,42.5759,2.034,40.5419,0.1194,1.1433407400999874e-05
1057.0,46.3159,1.9262,44.3897,0.0715,3.571725563736603e-38
1058.0,49.3665,2.04,47.3265,-0.0717,1.806071979060533e-24
1059.0,90.9746,3.7185,87.25609999999999,-0.0769,0.007350350927227722
1060.0,24.5157,2.1172,22.3985,-0.0987,0.03767209416730095
1061.0,10.5193,0.7718,9.747499999999999,0.2246,2.069254271185195e-18
1062.0,53.82,3.0146,50.8054,0.2787,2.904836967965241e-24
1063.0,22.8713,1.1665,21.704800000000002,-0.2094,1.733153581683965e-66
1064.0,58.2926,2.8935,55.3991,-0.1983,0.6548709244371225
1065.0,76.8853,3.0566,73.8287,0.2694,2.6264970150990995e-71
1066.0,115.9763,5.6609,110.3154,0.0366,1.8354640198416823e-22
1067.0,128.3965,7.1129,121.2836,-0.1056,0.011958053789075352
1068.0,132.9387,5.3464,127.59230000000001,-0.3411,0.008487305684232345
1069.0,113.3374,4.4563,108.8811,-0.6744,0.060372042175447185
1070.0,82.4692,3.289,79.1802,-0.6051,1.750270586023299e-37
1071.0,13.697,0.7672,12.929799999999998,0.0862,1.327456934928322e-11
1072.0,12.6947,0.6219,12.072799999999999,0.041,0.00043514414969243764
1073.0,38.6288,1.6204,37.008399999999995,-0.0588,1.263918817964252e-39
1074.0,12.5913,0.9216,11.6697,-0.0086,0.2922774651512845
1075.0,49.6196,2.4612,47.1584,-0.1189,3.301473129561149e-07
1076.0,24.9392,1.4906,23.4486,0.2068,0.9531937757567698
1077.0,46.2118,2.4045,43.8073,0.0499,0.05754126803821509
1078.0,42.4745,1.7628,40.7117,0.3226,0.12562950277948756
1079.0,43.66,1.9968,41.663199999999996,-0.0341,9.518837127961372e-07
1080.0,34.6788,2.6471,32.0317,0.0745,1.488397079783345e-20
1081.0,49.3229,2.1824,47.140499999999996,-0.4148,0.9386201668197092
1082.0,13.9053,0.6399,13.2654,-0.3445,1.547410788380673e-11
1083.0,41.054,1.9151,39.1389,0.0655,1.585322205018345e-32
1084.0,11.1474,0.6858,10.461599999999999,-0.1254,0.00014443624961081169
1085.0,54.3252,2.3375,51.987700000000004,-0.1886,6.439315434566046e-07
1086.0,35.0728,1.8616,33.2112,0.1306,2.551366991657089e-42
1087.0,133.0892,6.2809,126.8083,0.0073,8.203086696476141e-14
1088.0,93.6455,4.2016,89.4439,0.1491,1.2877468266085652e-51
1089.0,165.9545,6.3557,159.59879999999998,0.0488,2.483681592008441e-22
1090.0,107.6118,4.8653,102.7465,-0.1593,8.09479656933648e-08
1091.0,129.8789,5.3479,124.53099999999999,-0.2621,2.7208968582100294e-18
1092.0,43.2915,2.5101,40.7814,0.1498,1.3985080379760615e-33
1093.0,62.3539,2.8306,59.523300000000006,-0.2006,1.3513595097124585e-23
1094.0,28.7233,1.4478,27.275499999999997,0.036,4.548190905565955e-26
1095.0,40.5076,1.7031,38.8045,-0.1652,1.0077082890124813e-12
1096.0,61.5966,4.4633,57.133300000000006,0.3303,2.076277447273535e-27
1097.0,65.0851,5.0431,60.041999999999994,-0.0141,1.0386532828136038e-95
1098.0,45.1727,2.5862,42.5865,0.0144,0.1373525639515514
1099.0,60.9725,3.7951,57.1774,0.1306,7.114528526695295e-06
1100.0,68.3598,7.4174,60.942400000000006,0.2382,0.835085135410752
1101.0,49.3043,4.2521,45.0522,0.1027,2.4818076248494307e-75
1102.0,29.0548,1.3048,27.75,0.1882,9.278275034089357e-40
1103.0,37.5572,1.6394,35.9178,-0.0248,4.742010241417884e-14
1104.0,70.3192,2.7497,67.56949999999999,-0.3003,7.625683844275997e-14
1105.0,32.1686,1.3698,30.798799999999996,0.0898,5.299490152808853e-19
1106.0,13.7051,0.6032,13.1019,-0.0644,7.192589766953023e-33
1107.0,69.611,2.9614,66.6496,-0.1498,8.76847087481499e-12
1108.0,10.4012,0.5745,9.826699999999999,-0.114,8.486198814647333e-09
1109.0,29.8666,1.3602,28.5064,0.0425,8.800520235896459e-60
1110.0,11.1533,1.1597,9.9936,0.1306,0.03607533799124581
1111.0,9.0155,0.5265,8.488999999999999,0.1911,0.0012434409005313402
1112.0,35.252,1.6165,33.6355,-0.0286,8.43698123387635e-22
1113.0,73.8162,2.9885,70.8277,-0.0305,7.153762316195003e-09
1114.0,13.1477,0.6817,12.466000000000001,0.114,0.856907840589722
1115.0,36.8364,1.5652,35.2712,0.0201,2.2409987151919508e-05
1116.0,46.942,2.362,44.58,-0.0499,6.224146151791896e-06
1117.0,14.4991,0.827,13.6721,0.0272,0.002512065806660583
1118.0,26.6846,1.1574,25.5272,-0.0646,1.2442178302975098e-07
1119.0,9.1886,0.6727,8.515899999999998,0.2216,0.657759996590582
1120.0,28.4302,1.1361,27.2941,0.1937,1.7823659472755674e-70
1121.0,45.0392,1.9634,43.0758,-0.3367,4.0527691347327037e-53
1122.0,9.1935,0.4979,8.6956,0.1511,0.007851640683327684
1123.0,16.107,0.7282,15.3788,-0.1055,1.0618292264213293e-08
1124.0,6.9051,0.3915,6.5136,0.0361,2.152810571684589e-05
1125.0,36.0976,1.4745,34.6231,0.0829,1.7942027978796855e-31
1126.0,35.4022,1.5789,33.8233,-0.3177,2.1983427386209202e-39
1127.0,42.5381,1.8867,40.6514,0.2862,1.2786170624902888e-91
1128.0,51.1054,2.0675,49.0379,-0.1248,1.8472469330452315e-55
1129.0,52.6837,2.1144,50.5693,-0.0546,0.012917694858714355
1130.0,48.4914,2.0201,46.4713,-0.1089,2.0566845429234715e-06
1131.0,55.1065,2.2621,52.84439999999999,-0.202,2.229458344686717e-09
1132.0,35.7275,1.8525,33.875,-0.0966,4.012829304289033e-81
1133.0,30.0588,1.5893,28.4695,0.2503,4.912207900802486e-38
1134.0,18.2086,1.8747,16.3339,0.001,2.070753882605665e-43
1135.0,12.051,0.7016,11.3494,0.1687,4.8817336825276054e-12
1136.0,40.6534,1.8344,38.818999999999996,-0.2762,1.9397958721408303e-07
